Photon Energy / eV,3s,3p,4s,3d,4p,5s,4d,5p,6s,5d,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
11.50159284027777,,,,,,,,,0.04899935959395896,10.018755227559874,,,,,,,,
11.516951042368369,,,,,,,,,0.04913796269602687,10.006953036002479,,,,,,,,
11.532329752433364,,,,,,,,,0.04927695786076785,9.995164747542065,,,,,,,,
11.547728997857273,,,,,,,,,0.049416346197198535,9.983390345800647,,,,,,,,
11.563148806061186,,,,,,,,,0.049556128817472546,9.971629814419533,,,,,,,,
11.578589204502812,,,,,,,,,0.049696306836889484,9.959883137059302,,,,,,,,
11.594050220676507,,,,,,,,,0.04983688137390362,9.948150297399792,,,,,,,,
11.60953188211336,,,,,,,,,0.04997785355013312,9.936431279140049,,,,,,,,
11.625034216381218,,,,,,,,,0.05011922449036877,9.924726065998327,,,,,,,,
11.640557251084733,,,,,,,,,0.05026099532258304,9.913034641712066,,,,,,,,
11.656101013865422,,,,,,,,,0.050403167177939044,9.90135699003786,,,,,,,,
11.671665532401715,,,,,,,,,0.050545741190799603,9.889693094751433,,,,,,,,
11.687250834408998,,,,,,,,,0.050688718498736275,9.87804293964763,,,,,,,,
11.702856947639663,,,,,,,,,0.050832100242538425,9.86640650854038,,,,,,,,
11.718483899883166,,,,,,,,,0.050975887566222344,9.85478378526268,,,,,,,,
11.734131718966067,,,,,,,,,0.05112008161704037,9.843174753666574,,,,,,,,
11.749800432752084,,,,,,,,,0.051264683545490033,9.831579397623129,,,,,,,,
11.765490069142146,,,,,,,,,0.05140969450532333,9.819997701022402,,,,,,,,
11.781200656074423,,,,,,,,,0.05155511565355561,9.808429647773446,,,,,,,,
11.796932221524408,,,,,,,,,0.05170094815047527,9.796875221804257,,,,,,,,
11.812684793504943,,,,,,,,,0.0518471931596527,9.785334407061766,,,,,,,,
11.828458400066278,,,,,,,,,0.05199385184794964,9.77380718751181,,,,,,,,
11.844253069296117,,,,,,,,,0.05214092538552854,9.762293547139128,,,,,,,,
11.860068829319673,,,,,,,,,0.05228841494586179,9.750793469947311,,,,,,,,
11.875905708299708,,,,,,,,,0.05243632170574121,9.739306939958796,,,,,,,,
11.891763734436596,,,,,,,,,0.052584646845287346,9.727833941214854,,,,,,,,
11.907642935968369,,,,,,,,,0.05273339154795892,9.716374457775542,,,,,,,,
11.923543341170758,,,,,,,,,0.05288255700056227,9.704928473719695,,,,,,,,
11.939464978357256,,,,,,,,,0.05303214439326083,9.693495973144914,,,,,,,,
11.955407875879164,,,,,,,,,0.053182154919584605,9.682076940167526,,,,,,,,
11.971372062125644,,,,,,,,,0.053332589776439766,9.670671358922561,,,,,,,,
11.98735756552375,,,,,,,,,0.053483450164117964,9.659279213563757,,,,,,,,
12.003364414538513,,,,,,,,,0.05363473728630629,9.647900488263506,,,,,,,,
