Photon Energy / eV,4s,4p,5s,4d,5p,6s,4f,5d,6p,7s,6d,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
13.901172577501706,,,,,,,,,,0.05391065168723559,7.95761749548404,,,,,,,
13.919734964529876,,,,,,,,,,0.054089515687364795,7.942611464500778,,,,,,,
13.938322138115451,,,,,,,,,,0.05426897311995192,7.9276337310533105,,,,,,,
13.956934131356197,,,,,,,,,,0.05444902595387885,7.912684241779718,,,,,,,
13.97557097739407,,,,,,,,,,0.0546296761645598,7.897762943418713,,,,,,,
13.994232709415282,,,,,,,,,,0.054810925733962894,7.882869782809446,,,,,,,
14.012919360650356,,,,,,,,,,0.0549927766506321,7.868004706891316,,,,,,,
14.03163096437419,,,,,,,,,,0.05517523090970885,7.853167662703781,,,,,,,
14.050367553906112,,,,,,,,,,0.05535829051295413,7.838358597386163,,,,,,,
14.069129162609945,,,,,,,,,,0.055541957468770255,7.823577458177474,,,,,,,
14.087915823894063,,,,,,,,,,0.05572623379222301,7.808824192416216,,,,,,,
14.106727571211445,,,,,,,,,,0.05591112150506379,7.794098747540197,,,,,,,
14.12556443805975,,,,,,,,,,0.05609662263575164,7.779401071086343,,,,,,,
14.144426457981355,,,,,,,,,,0.056282739219475686,7.764731110690516,,,,,,,
14.163313664563443,,,,,,,,,,0.056469473298177385,7.750088814087314,,,,,,,
14.182226091438022,,,,,,,,,,0.056656826920572716,7.735474129109909,,,,,,,
14.201163772282028,,,,,,,,,,0.056844802142175126,7.720887003689835,,,,,,,
14.220126740817363,,,,,,,,,,0.057033401025317634,7.706327385856817,,,,,,,
14.239115030810957,,,,,,,,,,0.05722262563917578,7.691795223738581,,,,,,,
14.258128676074826,,,,,,,,,,0.05741247805979007,7.677290465560674,,,,,,,
14.27716771046614,,,,,,,,,,0.057602960370088885,7.662813059646273,,,,,,,
14.296232167887277,,,,,,,,,,0.0577940746599114,7.648362954416006,,,,,,,
14.315322082285887,,,,,,,,,,0.057985823026030295,7.63394009838777,,,,,,,
